travel_km,electricity,screen_time,waste,emission,food_encoded,transport
430.0,5.951442857,19.0,4.0,1287.0,0,5
76.0,5.951442857,21.0,6.0,1405.0,0,6
1210.0,5.951442857,13.0,3.0,2388.0,0,6
8083.0,5.951442857,0.0,1.0,3223.0,0,5
977.0,5.951442857,18.0,5.0,1633.0,1,6
4698.0,5.951442857,14.0,5.0,5679.0,1,5
5698.0,5.951442857,5.0,7.0,2251.0,1,5
73.0,5.951442857,9.0,3.0,751.0,0,7
63.0,5.951442857,17.0,1.0,488.0,0,7
1997.0,5.951442857,16.0,5.0,1376.0,0,6
35.0,5.951442857,19.0,1.0,1449.0,0,7
5920.0,5.951442857,23.0,1.0,3363.0,0,5
140.0,5.951442857,5.0,7.0,2438.0,0,5
7000.0,5.951442857,6.0,5.0,3712.0,0,5
154.0,5.951442857,14.0,3.0,2364.0,0,6
5937.0,5.951442857,10.0,5.0,1935.0,0,5
34.0,5.951442857,3.0,2.0,1329.0,0,7
7097.0,5.951442857,7.0,4.0,3300.0,0,5
3532.0,5.951442857,24.0,6.0,3773.0,0,5
7.0,5.951442857,2.0,1.0,1644.0,1,7
5186.0,5.951442857,10.0,3.0,2161.0,0,5
1166.0,5.951442857,3.0,2.0,1675.0,0,6
54.0,5.951442857,8.0,5.0,2184.0,1,7
18.0,5.951442857,14.0,5.0,2751.0,0,7
931.0,5.951442857,16.0,7.0,2461.0,0,6
1946.0,5.951442857,16.0,6.0,1538.0,0,6
9951.0,5.951442857,5.0,5.0,5747.0,1,5
397.0,5.951442857,7.0,6.0,2109.0,0,6
7999.0,5.951442857,24.0,5.0,1736.0,0,5
76.0,5.951442857,2.0,5.0,3446.0,1,7
8720.0,5.951442857,22.0,6.0,4779.0,0,5
62.0,5.951442857,10.0,7.0,2253.0,0,7
1921.0,5.951442857,9.0,4.0,1535.0,0,6
2653.0,5.951442857,5.0,1.0,1025.0,0,5
1024.0,5.951442857,17.0,3.0,3116.0,1,6
55.0,5.951442857,1.0,5.0,2494.0,1,7
64.0,5.951442857,1.0,4.0,1092.0,0,7
1598.0,5.951442857,3.0,3.0,1091.0,0,6
744.0,5.951442857,19.0,7.0,3184.0,1,5
2095.0,5.951442857,15.0,4.0,2482.0,0,5
62.0,5.951442857,9.0,7.0,2154.0,0,7
4325.0,5.951442857,10.0,1.0,1412.0,0,5
6.0,5.951442857,9.0,2.0,1927.0,0,7
1472.0,5.951442857,22.0,1.0,1840.0,0,6
4191.0,5.951442857,3.0,2.0,2400.0,0,5
293.0,5.951442857,17.0,7.0,1763.0,0,6
84.0,5.951442857,24.0,2.0,2682.0,0,7
804.0,5.951442857,22.0,7.0,3533.0,1,5
74.0,5.951442857,8.0,5.0,1422.0,1,7
466.0,5.951442857,10.0,5.0,3280.0,0,6
466.0,5.951442857,10.0,7.0,1837.0,1,6
85.0,5.951442857,24.0,6.0,1425.0,0,7
499.0,5.951442857,3.0,6.0,2828.0,1,6
453.0,5.951442857,15.0,1.0,1802.0,0,6
6653.0,5.951442857,16.0,3.0,4059.0,1,5
1028.0,5.951442857,2.0,1.0,1640.0,0,6
76.0,5.951442857,14.0,6.0,2390.0,0,7
3789.0,5.951442857,8.0,6.0,2856.0,0,5
1556.0,5.951442857,4.0,2.0,1575.0,0,6
931.0,5.951442857,4.0,7.0,2005.0,0,6
7388.0,5.951442857,18.0,6.0,4879.0,0,5
1225.0,5.951442857,5.0,2.0,1234.0,0,5
406.0,5.951442857,21.0,7.0,1558.0,0,6
629.0,5.951442857,3.0,3.0,3108.0,0,6
2868.0,5.951442857,1.0,1.0,1962.0,0,5
94.0,5.951442857,15.0,2.0,1431.0,1,7
1083.0,5.951442857,20.0,4.0,1864.0,0,5
1078.0,5.951442857,24.0,6.0,2097.0,1,6
4145.0,5.951442857,6.0,4.0,2913.0,0,5
46.0,5.951442857,12.0,6.0,1692.0,0,7
3634.0,5.951442857,21.0,2.0,2938.0,0,5
1367.0,5.951442857,14.0,4.0,1299.0,0,6
685.0,5.951442857,5.0,6.0,2390.0,0,6
667.0,5.951442857,9.0,3.0,3131.0,0,6
74.0,5.951442857,8.0,7.0,2109.0,0,7
1941.0,5.951442857,14.0,2.0,533.0,0,6
4685.0,5.951442857,10.0,7.0,1535.0,0,5
767.0,5.951442857,7.0,1.0,2018.0,0,6
1692.0,5.951442857,18.0,5.0,1733.0,0,6
94.0,5.951442857,12.0,6.0,771.0,0,7
1855.0,5.951442857,1.0,1.0,1577.0,0,6
700.0,5.951442857,3.0,1.0,1181.0,1,6
10.0,5.951442857,11.0,4.0,1812.0,1,7
98.0,5.951442857,24.0,5.0,2165.0,0,7
83.0,5.951442857,15.0,6.0,2653.0,0,7
164.0,5.951442857,20.0,4.0,3027.0,0,6
62.0,5.951442857,8.0,3.0,2181.0,0,7
49.0,5.951442857,8.0,6.0,2023.0,0,7
1126.0,5.951442857,4.0,1.0,1223.0,0,6
9179.0,5.951442857,0.0,6.0,4261.0,0,5
66.0,5.951442857,5.0,3.0,1676.0,0,7
7.0,5.951442857,0.0,5.0,1742.0,0,7
756.0,5.951442857,1.0,5.0,2109.0,0,6
76.0,5.951442857,22.0,4.0,2178.0,1,7
1110.0,5.951442857,8.0,7.0,1629.0,0,6
2165.0,5.951442857,19.0,2.0,3226.0,0,5
1632.0,5.951442857,1.0,2.0,1353.0,1,6
1735.0,5.951442857,11.0,1.0,1572.0,0,6
341.0,5.951442857,0.0,7.0,1066.0,0,6
3722.0,5.951442857,4.0,1.0,1843.0,0,5
15.0,5.951442857,3.0,3.0,1918.0,0,7
3913.0,5.951442857,3.0,7.0,3229.0,0,5
94.0,5.951442857,9.0,6.0,1850.0,0,7
3116.0,5.951442857,24.0,4.0,2787.0,0,5
1031.0,5.951442857,20.0,6.0,1571.0,0,6
8782.0,5.951442857,0.0,3.0,2087.0,0,5
4384.0,5.951442857,14.0,4.0,4013.0,0,5
2943.0,5.951442857,4.0,4.0,2323.0,0,5
3616.0,5.951442857,22.0,1.0,2860.0,1,5
32.0,5.951442857,8.0,6.0,2531.0,0,7
66.0,5.951442857,14.0,4.0,932.0,0,7
1040.0,5.951442857,20.0,3.0,1299.0,0,6
213.0,5.951442857,19.0,5.0,1263.0,0,5
1739.0,5.951442857,13.0,5.0,1732.0,0,6
70.0,5.951442857,0.0,7.0,3399.0,0,7
440.0,5.951442857,2.0,1.0,2129.0,0,6
30.0,5.951442857,24.0,4.0,2242.0,0,5
1307.0,5.951442857,9.0,3.0,2009.0,0,6
983.0,5.951442857,1.0,1.0,1781.0,0,6
58.0,5.951442857,17.0,4.0,2338.0,0,7
8374.0,5.951442857,3.0,5.0,4213.0,1,5
85.0,5.951442857,6.0,7.0,2495.0,0,7
9742.0,5.951442857,6.0,7.0,5041.0,0,5
53.0,5.951442857,5.0,7.0,1930.0,0,7
7282.0,5.951442857,6.0,3.0,843.0,1,5
8005.0,5.951442857,24.0,2.0,2568.0,0,5
961.0,5.951442857,5.0,5.0,2065.0,0,6
1507.0,5.951442857,8.0,7.0,2383.0,1,6
50.0,5.951442857,5.0,5.0,3044.0,1,7
24.0,5.951442857,4.0,2.0,1433.0,1,7
9622.0,5.951442857,12.0,5.0,4437.0,0,5
98.0,5.951442857,11.0,2.0,1218.0,0,7
312.0,5.951442857,10.0,6.0,1992.0,0,6
5413.0,5.951442857,15.0,3.0,2430.0,1,5
60.0,5.951442857,23.0,3.0,1552.0,1,7
34.0,5.951442857,23.0,6.0,2000.0,1,7
826.0,5.951442857,4.0,7.0,1618.0,1,6
1510.0,5.951442857,11.0,2.0,2431.0,1,5
11.0,5.951442857,8.0,6.0,1432.0,0,7
801.0,5.951442857,17.0,3.0,1562.0,0,6
1717.0,5.951442857,7.0,4.0,1517.0,0,6
5457.0,5.951442857,21.0,3.0,2251.0,0,5
42.0,5.951442857,16.0,5.0,2310.0,0,7
60.0,5.951442857,22.0,2.0,1171.0,0,7
15.0,5.951442857,1.0,3.0,1168.0,1,7
1703.0,5.951442857,24.0,6.0,1595.0,0,5
1088.0,5.951442857,6.0,4.0,1656.0,1,5
1764.0,5.951442857,4.0,7.0,1349.0,0,6
5808.0,5.951442857,8.0,7.0,3015.0,0,5
3873.0,5.951442857,8.0,5.0,4784.0,0,5
286.0,5.951442857,3.0,4.0,1470.0,0,6
8305.0,5.951442857,13.0,2.0,2877.0,1,5
67.0,5.951442857,10.0,1.0,1302.0,0,7
94.0,5.951442857,3.0,3.0,2349.0,0,7
34.0,5.951442857,16.0,5.0,2423.0,0,7
82.0,5.951442857,14.0,1.0,924.0,0,7
75.0,5.951442857,8.0,2.0,1284.0,0,7
72.0,5.951442857,22.0,2.0,1077.0,1,7
1759.0,5.951442857,17.0,6.0,2632.0,0,6
8699.0,5.951442857,15.0,4.0,4737.0,0,5
93.0,5.951442857,1.0,2.0,1023.0,0,7
773.0,5.951442857,14.0,2.0,1437.0,0,6
91.0,5.951442857,14.0,2.0,2111.0,0,7
449.0,5.951442857,10.0,1.0,2458.0,0,6
92.0,5.951442857,17.0,2.0,837.0,0,7
5071.0,5.951442857,3.0,2.0,3317.0,1,5
71.0,5.951442857,14.0,3.0,1835.0,0,7
9351.0,5.951442857,1.0,4.0,4489.0,0,5
683.0,5.951442857,23.0,3.0,2010.0,1,6
87.0,5.951442857,11.0,1.0,1214.0,0,7
1301.0,5.951442857,14.0,6.0,2127.0,1,6
9789.0,5.951442857,9.0,3.0,6447.0,0,5
3438.0,5.951442857,21.0,1.0,2522.0,0,5
30.0,5.951442857,20.0,3.0,1223.0,0,7
5467.0,5.951442857,7.0,4.0,1424.0,0,5
5492.0,5.951442857,14.0,7.0,2815.0,0,5
56.0,5.951442857,15.0,5.0,2830.0,0,7
4638.0,5.951442857,14.0,1.0,3395.0,1,5
4770.0,5.951442857,6.0,2.0,3662.0,1,5
2157.0,5.951442857,7.0,7.0,2588.0,0,5
7561.0,5.951442857,15.0,4.0,4359.0,0,5
8831.0,5.951442857,10.0,2.0,3032.0,1,5
31.0,5.951442857,22.0,5.0,1359.0,0,7
2576.0,5.951442857,12.0,5.0,2549.0,0,5
6830.0,5.951442857,12.0,1.0,1144.0,0,5
23.0,5.951442857,20.0,1.0,1409.0,1,7
92.0,5.951442857,6.0,4.0,956.0,0,7
1301.0,5.951442857,2.0,3.0,1309.0,0,6
90.0,5.951442857,20.0,5.0,2677.0,0,7
1770.0,5.951442857,11.0,2.0,1438.0,0,6
1291.0,5.951442857,17.0,6.0,3363.0,0,5
3495.0,5.951442857,8.0,1.0,2572.0,0,5
55.0,5.951442857,3.0,5.0,2021.0,0,7
834.0,5.951442857,20.0,7.0,2776.0,1,6
89.0,5.951442857,8.0,6.0,3586.0,0,7
1821.0,5.951442857,16.0,1.0,617.0,0,6
1337.0,5.951442857,5.0,3.0,2623.0,0,6
1027.0,5.951442857,18.0,1.0,1928.0,1,6
1937.0,5.951442857,5.0,7.0,2120.0,1,5
2971.0,5.951442857,17.0,6.0,2679.0,1,5
23.0,5.951442857,24.0,1.0,1723.0,0,7
1619.0,5.951442857,13.0,7.0,2142.0,0,6
52.0,5.951442857,16.0,3.0,2773.0,0,7
1704.0,5.951442857,19.0,3.0,1884.0,0,6
76.0,5.951442857,14.0,3.0,2137.0,0,7
1346.0,5.951442857,18.0,7.0,2444.0,0,6
32.0,5.951442857,11.0,6.0,2974.0,0,7
30.0,5.951442857,13.0,4.0,1861.0,0,7
79.0,5.951442857,15.0,4.0,1214.0,0,7
2946.0,5.951442857,22.0,7.0,3004.0,0,5
6418.0,5.951442857,0.0,3.0,4155.0,0,5
4180.0,5.951442857,21.0,5.0,2232.0,0,5
4358.0,5.951442857,3.0,4.0,1185.0,0,5
449.0,5.951442857,17.0,1.0,802.0,0,5
36.0,5.951442857,1.0,5.0,2916.0,1,7
9124.0,5.951442857,11.0,5.0,1678.0,0,5
38.0,5.951442857,14.0,4.0,1602.0,0,7
4909.0,5.951442857,8.0,3.0,2690.0,1,5
1632.0,5.951442857,17.0,2.0,1323.0,0,6
24.0,5.951442857,0.0,5.0,1974.0,0,7
7909.0,5.951442857,20.0,3.0,2959.0,0,5
1813.0,5.951442857,17.0,7.0,1260.0,0,6
13.0,5.951442857,23.0,5.0,1998.0,1,7
8404.0,5.951442857,3.0,3.0,5071.0,1,5
1299.0,5.951442857,21.0,6.0,1717.0,0,6
4296.0,5.951442857,9.0,3.0,4053.0,0,5
6338.0,5.951442857,9.0,7.0,2068.0,0,5
8037.0,5.951442857,8.0,7.0,4652.0,0,5
3349.0,5.951442857,8.0,2.0,3560.0,0,5
1444.0,5.951442857,9.0,1.0,2491.0,1,5
96.0,5.951442857,17.0,5.0,1425.0,0,7
542.0,5.951442857,20.0,1.0,3043.0,0,6
426.0,5.951442857,23.0,5.0,1779.0,0,6
1964.0,5.951442857,2.0,7.0,2760.0,0,6
3238.0,5.951442857,11.0,1.0,2189.0,0,5
205.0,5.951442857,23.0,7.0,1909.0,0,6
1121.0,5.951442857,4.0,4.0,1821.0,0,6
68.0,5.951442857,1.0,2.0,2470.0,0,7
3.0,5.951442857,23.0,1.0,2720.0,0,7
20.0,5.951442857,15.0,2.0,1592.0,0,7
10.0,5.951442857,15.0,3.0,1255.0,0,7
89.0,5.951442857,20.0,2.0,1558.0,1,7
4268.0,5.951442857,24.0,4.0,3968.0,0,5
1876.0,5.951442857,13.0,7.0,1723.0,0,6
275.0,5.951442857,4.0,4.0,1309.0,1,6
257.0,5.951442857,3.0,4.0,2187.0,1,6
61.0,5.951442857,16.0,6.0,2257.0,0,7
82.0,5.951442857,12.0,6.0,2933.0,0,7
34.0,5.951442857,10.0,6.0,1848.0,1,7
61.0,5.951442857,15.0,6.0,2926.0,1,7
838.0,5.951442857,11.0,2.0,1344.0,0,6
950.0,5.951442857,15.0,5.0,1607.0,0,6
8021.0,5.951442857,5.0,3.0,3426.0,0,5
56.0,5.951442857,4.0,5.0,2614.0,1,7
5878.0,5.951442857,7.0,5.0,3370.0,0,5
95.0,5.951442857,4.0,3.0,1803.0,0,7
88.0,5.951442857,12.0,4.0,2601.0,0,7
42.0,5.951442857,2.0,6.0,1766.0,0,7
1050.0,5.951442857,9.0,4.0,1783.0,0,6
1269.0,5.951442857,0.0,4.0,2100.0,0,6
3808.0,5.951442857,7.0,4.0,3434.0,0,5
24.0,5.951442857,10.0,3.0,1724.0,0,7
1396.0,5.951442857,7.0,7.0,1033.0,1,5
132.0,5.951442857,19.0,7.0,1128.0,0,6
1968.0,5.951442857,1.0,6.0,2243.0,1,6
1048.0,5.951442857,14.0,1.0,2425.0,0,5
2936.0,5.951442857,22.0,6.0,2791.0,0,5
4792.0,5.951442857,1.0,1.0,2662.0,0,5
82.0,5.951442857,18.0,6.0,1291.0,0,7
1.0,5.951442857,0.0,5.0,1530.0,1,7
21.0,5.951442857,24.0,1.0,1363.0,0,7
9511.0,5.951442857,6.0,4.0,1797.0,0,5
672.0,5.951442857,13.0,5.0,2084.0,0,6
292.0,5.951442857,17.0,6.0,2603.0,0,6
33.0,5.951442857,17.0,4.0,1734.0,0,7
465.0,5.951442857,15.0,6.0,1854.0,0,6
8034.0,5.951442857,19.0,6.0,4223.0,0,5
1901.0,5.951442857,21.0,7.0,1790.0,0,6
4458.0,5.951442857,12.0,4.0,2021.0,0,5
9562.0,5.951442857,19.0,5.0,4300.0,1,5
22.0,5.951442857,14.0,6.0,2706.0,0,7
72.0,5.951442857,8.0,6.0,1495.0,0,7
7246.0,5.951442857,17.0,1.0,3757.0,0,5
7840.0,5.951442857,12.0,4.0,3925.0,1,5
434.0,5.951442857,16.0,1.0,1616.0,0,6
2052.0,5.951442857,0.0,3.0,2279.0,1,5
54.0,5.951442857,9.0,2.0,1061.0,0,7
29.0,5.951442857,17.0,3.0,1168.0,0,7
4.0,5.951442857,3.0,3.0,1167.0,1,7
85.0,5.951442857,18.0,7.0,2672.0,0,7
5602.0,5.951442857,20.0,2.0,3094.0,0,5
43.0,5.951442857,19.0,2.0,656.0,0,7
53.0,5.951442857,18.0,1.0,1943.0,0,7
8091.0,5.951442857,15.0,5.0,2728.0,0,5
117.0,5.951442857,8.0,6.0,1501.0,0,6
136.0,5.951442857,15.0,1.0,2182.0,0,6
8522.0,5.951442857,18.0,1.0,4598.0,0,5
1877.0,5.951442857,3.0,5.0,2164.0,0,6
38.0,5.951442857,14.0,1.0,1223.0,0,7
542.0,5.951442857,21.0,4.0,1687.0,0,6
37.0,5.951442857,15.0,4.0,2081.0,0,7
1843.0,5.951442857,10.0,6.0,2931.0,0,6
880.0,5.951442857,15.0,5.0,1707.0,0,6
29.0,5.951442857,7.0,7.0,3343.0,0,7
944.0,5.951442857,7.0,5.0,1654.0,0,6
5556.0,5.951442857,10.0,4.0,3114.0,0,5
39.0,5.951442857,1.0,2.0,2158.0,0,7
1287.0,5.951442857,9.0,7.0,1410.0,0,6
1778.0,5.951442857,6.0,7.0,1444.0,0,6
6.0,5.951442857,18.0,5.0,723.0,0,7
695.0,5.951442857,7.0,1.0,1651.0,0,6
72.0,5.951442857,13.0,1.0,955.0,0,7
4771.0,5.951442857,15.0,4.0,2014.0,0,5
8567.0,5.951442857,0.0,7.0,4994.0,0,5
57.0,5.951442857,23.0,2.0,1767.0,1,7
89.0,5.951442857,6.0,3.0,2686.0,1,7
1067.0,5.951442857,13.0,2.0,1629.0,0,6
3.0,5.951442857,22.0,7.0,1943.0,0,7
1122.0,5.951442857,14.0,4.0,976.0,0,6
1373.0,5.951442857,23.0,3.0,1714.0,0,6
2847.0,5.951442857,16.0,4.0,3121.0,1,5
1719.0,5.951442857,11.0,4.0,1681.0,0,6
3337.0,5.951442857,12.0,3.0,3361.0,0,5
197.0,5.951442857,8.0,5.0,915.0,0,5
92.0,5.951442857,15.0,3.0,2096.0,0,7
7070.0,5.951442857,5.0,4.0,3995.0,1,5
681.0,5.951442857,1.0,1.0,1178.0,0,5
9245.0,5.951442857,5.0,1.0,4151.0,0,5
1392.0,5.951442857,14.0,4.0,1936.0,0,6
2663.0,5.951442857,20.0,4.0,1781.0,0,5
88.0,5.951442857,7.0,4.0,1654.0,1,7
5.0,5.951442857,19.0,1.0,2188.0,0,6
6138.0,5.951442857,4.0,6.0,3647.0,1,5
1990.0,5.951442857,7.0,3.0,3758.0,0,6
82.0,5.951442857,0.0,7.0,2061.0,1,7
53.0,5.951442857,5.0,5.0,1635.0,0,6
1714.0,5.951442857,19.0,1.0,884.0,0,6
6859.0,5.951442857,9.0,6.0,3895.0,0,5
1957.0,5.951442857,16.0,2.0,1204.0,0,6
6087.0,5.951442857,10.0,2.0,3284.0,0,5
1810.0,5.951442857,13.0,3.0,3118.0,0,5
7666.0,5.951442857,6.0,6.0,4102.0,0,5
877.0,5.951442857,13.0,3.0,1264.0,1,6
9075.0,5.951442857,20.0,6.0,3719.0,0,5
489.0,5.951442857,8.0,5.0,1678.0,1,6
59.0,5.951442857,21.0,4.0,3140.0,0,7
527.0,5.951442857,9.0,7.0,2201.0,0,6
910.0,5.951442857,11.0,7.0,3184.0,0,6
174.0,5.951442857,12.0,6.0,2400.0,0,5
96.0,5.951442857,2.0,7.0,1035.0,0,7
47.0,5.951442857,2.0,7.0,3171.0,1,7
253.0,5.951442857,23.0,2.0,2472.0,0,6
1637.0,5.951442857,13.0,6.0,1582.0,0,6
82.0,5.951442857,11.0,6.0,1535.0,0,7
5156.0,5.951442857,19.0,7.0,4368.0,0,5
207.0,5.951442857,8.0,6.0,1801.0,0,6
29.0,5.951442857,21.0,5.0,2875.0,1,7
3197.0,5.951442857,12.0,7.0,2257.0,0,5
1445.0,5.951442857,15.0,5.0,3007.0,0,6
51.0,5.951442857,15.0,1.0,2840.0,0,7
6231.0,5.951442857,18.0,7.0,5952.0,0,5
2887.0,5.951442857,13.0,7.0,2224.0,0,5
3749.0,5.951442857,9.0,4.0,2099.0,1,5
667.0,5.951442857,6.0,7.0,2254.0,0,6
7158.0,5.951442857,5.0,2.0,5920.0,0,5
7826.0,5.951442857,14.0,2.0,2352.0,0,5
1542.0,5.951442857,2.0,2.0,2563.0,1,6
26.0,5.951442857,5.0,7.0,2059.0,0,7
37.0,5.951442857,8.0,6.0,2283.0,0,7
7.0,5.951442857,23.0,5.0,1070.0,0,7
1178.0,5.951442857,24.0,1.0,1207.0,0,6
1654.0,5.951442857,24.0,5.0,2443.0,1,6
171.0,5.951442857,0.0,5.0,2751.0,1,5
3431.0,5.951442857,12.0,1.0,2477.0,0,5
55.0,5.951442857,0.0,5.0,1296.0,1,7
932.0,5.951442857,1.0,2.0,1061.0,1,6
38.0,5.951442857,20.0,6.0,2110.0,0,7
92.0,5.951442857,9.0,6.0,1293.0,1,7
1228.0,5.951442857,16.0,3.0,1498.0,0,6
1897.0,5.951442857,21.0,5.0,1642.0,0,6
5221.0,5.951442857,23.0,4.0,4646.0,0,5
5174.0,5.951442857,4.0,4.0,2009.0,0,5
1563.0,5.951442857,20.0,3.0,2970.0,0,6
1565.0,5.951442857,13.0,3.0,2363.0,0,6
6693.0,5.951442857,0.0,5.0,1936.0,0,5
4129.0,5.951442857,16.0,7.0,2393.0,0,5
9460.0,5.951442857,1.0,6.0,5703.0,1,5
1573.0,5.951442857,5.0,4.0,1864.0,1,6
1105.0,5.951442857,14.0,2.0,2254.0,0,6
22.0,5.951442857,16.0,1.0,1934.0,1,7
612.0,5.951442857,22.0,3.0,1332.0,0,6
1940.0,5.951442857,13.0,4.0,2025.0,0,6
15.0,5.951442857,22.0,7.0,1622.0,1,7
47.0,5.951442857,7.0,1.0,1273.0,0,7
21.0,5.951442857,15.0,1.0,1962.0,0,7
1926.0,5.951442857,12.0,3.0,1995.0,0,6
19.0,5.951442857,23.0,3.0,1850.0,0,7
1122.0,5.951442857,13.0,4.0,1866.0,0,5
50.0,5.951442857,6.0,2.0,2035.0,0,7
9525.0,5.951442857,0.0,7.0,4642.0,1,5
1660.0,5.951442857,24.0,5.0,2253.0,0,6
56.0,5.951442857,10.0,7.0,2752.0,1,7
8374.0,5.951442857,10.0,7.0,4578.0,0,5
1466.0,5.951442857,4.0,1.0,886.0,0,6
325.0,5.951442857,5.0,5.0,2380.0,0,5
92.0,5.951442857,23.0,4.0,2526.0,1,7
719.0,5.951442857,24.0,1.0,1582.0,0,6
3.0,5.951442857,14.0,1.0,1586.0,0,7
1441.0,5.951442857,12.0,2.0,1803.0,0,5
10.0,5.951442857,9.0,5.0,1280.0,0,7
6311.0,5.951442857,19.0,4.0,3752.0,0,5
64.0,5.951442857,0.0,7.0,3073.0,0,7
1004.0,5.951442857,23.0,4.0,1905.0,0,6
1558.0,5.951442857,8.0,3.0,3264.0,0,6
473.0,5.951442857,11.0,2.0,1212.0,0,6
1943.0,5.951442857,15.0,3.0,1804.0,1,6
64.0,5.951442857,24.0,3.0,1546.0,0,7
1043.0,5.951442857,17.0,2.0,1339.0,0,6
141.0,5.951442857,17.0,4.0,2100.0,1,6
37.0,5.951442857,0.0,5.0,1778.0,0,7
224.0,5.951442857,6.0,2.0,1319.0,0,6
884.0,5.951442857,10.0,5.0,2992.0,1,6
14.0,5.951442857,17.0,2.0,2623.0,0,7
1644.0,5.951442857,9.0,5.0,1590.0,0,6
238.0,5.951442857,12.0,1.0,1167.0,0,6
4240.0,5.951442857,17.0,6.0,1050.0,0,5
1980.0,5.951442857,19.0,7.0,2452.0,0,6
54.0,5.951442857,17.0,1.0,1296.0,0,7
95.0,5.951442857,6.0,4.0,1085.0,0,7
5038.0,5.951442857,6.0,4.0,4085.0,1,5
48.0,5.951442857,9.0,4.0,1426.0,0,7
90.0,5.951442857,20.0,5.0,1615.0,0,7
1730.0,5.951442857,9.0,2.0,1145.0,0,6
98.0,5.951442857,1.0,6.0,1698.0,1,7
75.0,5.951442857,14.0,5.0,1554.0,0,7
7.0,5.951442857,15.0,3.0,1418.0,0,7
822.0,5.951442857,7.0,3.0,1226.0,0,6
3.0,5.951442857,10.0,5.0,2664.0,0,7
7.0,5.951442857,3.0,5.0,1338.0,0,7
1981.0,5.951442857,6.0,1.0,1651.0,0,6
45.0,5.951442857,7.0,4.0,2996.0,0,7
3233.0,5.951442857,0.0,4.0,2923.0,0,5
1697.0,5.951442857,15.0,4.0,3904.0,0,6
94.0,5.951442857,20.0,2.0,2675.0,0,7
88.0,5.951442857,0.0,3.0,2778.0,0,7
512.0,5.951442857,7.0,7.0,1842.0,0,6
696.0,5.951442857,16.0,1.0,1349.0,0,6
7.0,5.951442857,8.0,7.0,1638.0,1,7
2416.0,5.951442857,13.0,5.0,4267.0,1,5
9315.0,5.951442857,17.0,7.0,6142.0,1,5
46.0,5.951442857,11.0,5.0,2631.0,1,7
196.0,5.951442857,15.0,4.0,2176.0,1,6
58.0,5.951442857,12.0,2.0,1279.0,0,7
43.0,5.951442857,13.0,4.0,2666.0,0,7
1445.0,5.951442857,4.0,2.0,2022.0,0,6
725.0,5.951442857,11.0,5.0,2183.0,0,5
73.0,5.951442857,23.0,3.0,2322.0,1,7
70.0,5.951442857,0.0,5.0,1383.0,0,7
13.0,5.951442857,17.0,2.0,1350.0,1,7
5917.0,5.951442857,2.0,5.0,1671.0,0,5
81.0,5.951442857,2.0,3.0,1929.0,0,7
334.0,5.951442857,0.0,3.0,2065.0,1,6
6580.0,5.951442857,13.0,4.0,3759.0,1,5
1653.0,5.951442857,14.0,6.0,2804.0,0,6
54.0,5.951442857,17.0,7.0,1854.0,0,7
2824.0,5.951442857,23.0,2.0,2259.0,0,5
4019.0,5.951442857,4.0,3.0,2429.0,1,5
8.0,5.951442857,17.0,1.0,1662.0,0,7
1888.0,5.951442857,7.0,2.0,1600.0,0,6
45.0,5.951442857,12.0,4.0,819.0,0,7
63.0,5.951442857,5.0,3.0,1201.0,0,7
452.0,5.951442857,3.0,1.0,1161.0,0,5
57.0,5.951442857,4.0,4.0,2553.0,0,7
25.0,5.951442857,3.0,1.0,1856.0,0,7
95.0,5.951442857,6.0,7.0,2791.0,1,7
95.0,5.951442857,8.0,1.0,1111.0,0,7
60.0,5.951442857,21.0,5.0,2000.0,0,7
3106.0,5.951442857,1.0,2.0,1918.0,0,5
64.0,5.951442857,22.0,6.0,1622.0,1,7
6809.0,5.951442857,19.0,3.0,1368.0,1,5
8258.0,5.951442857,1.0,6.0,2887.0,0,5
59.0,5.951442857,10.0,2.0,1674.0,0,7
1005.0,5.951442857,22.0,1.0,1664.0,0,6
64.0,5.951442857,6.0,6.0,1902.0,0,7
4110.0,5.951442857,14.0,4.0,2102.0,1,5
701.0,5.951442857,22.0,1.0,2219.0,0,6
0.0,5.951442857,15.0,3.0,2246.0,0,7
1194.0,5.951442857,11.0,6.0,2671.0,1,5
942.0,5.951442857,12.0,2.0,1812.0,0,5
882.0,5.951442857,10.0,7.0,3293.0,0,6
4870.0,5.951442857,23.0,6.0,2830.0,0,5
61.0,5.951442857,17.0,6.0,2483.0,0,7
70.0,5.951442857,21.0,7.0,2755.0,0,7
59.0,5.951442857,11.0,1.0,1688.0,0,7
179.0,5.951442857,13.0,6.0,1386.0,0,5
736.0,5.951442857,4.0,1.0,1768.0,0,6
9191.0,5.951442857,22.0,7.0,2369.0,0,5
34.0,5.951442857,6.0,3.0,1539.0,0,7
7319.0,5.951442857,5.0,7.0,4087.0,0,5
12.0,5.951442857,0.0,1.0,1916.0,0,7
76.0,5.951442857,21.0,2.0,1017.0,0,7
31.0,5.951442857,18.0,7.0,2645.0,0,7
357.0,5.951442857,20.0,4.0,1596.0,0,5
1962.0,5.951442857,19.0,4.0,1840.0,0,6
4733.0,5.951442857,16.0,2.0,2356.0,0,5
1869.0,5.951442857,24.0,5.0,3941.0,1,6
788.0,5.951442857,18.0,4.0,1675.0,1,6
5016.0,5.951442857,22.0,3.0,3704.0,0,5
1427.0,5.951442857,20.0,7.0,1214.0,0,5
